station,latitude,longitude,elevation,date,tmax,tmin,year,location
USC00240056,47.0091,-111.6741,1529.2,1950-10-25,NA,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-10-26,NA,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-10-27,NA,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-10-28,NA,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-10-29,63,34,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-10-30,64,40,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-10-31,45,35,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-01,45,25,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-02,NA,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-03,56,24,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-04,69,40,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-05,63,44,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-06,NA,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-07,44,20,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-08,27,5,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-09,18,-4,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-10,30,5,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-11,29,10,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-12,28,-2,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-13,35,18,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-14,NA,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-15,46,18,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-16,44,24,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-17,44,34,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-23,44,-10,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-24,55,31,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-25,58,34,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-26,61,39,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-27,NA,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-28,47,39,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-29,42,20,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-11-30,33,10,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-01,20,-4,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-02,28,-6,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-03,32,2,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-04,10,-8,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-05,24,-20,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-06,NA,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-07,44,15,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-08,40,24,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-09,45,18,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-10,56,38,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-11,53,33,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-12,46,32,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-13,40,24,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-14,37,10,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-15,44,24,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-16,NA,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-17,47,34,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-18,45,29,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-19,43,26,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-20,47,39,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-21,NA,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-22,52,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-23,53,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-24,55,35,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-25,56,25,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-26,NA,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-27,NA,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-28,64,NA,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-29,38,13,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-30,47,29,1950,"ADEL, MT US"
USC00240056,47.0091,-111.6741,1529.2,1950-12-31,41,6,1950,"ADEL, MT US"
USC00310090,35.39993,-80.19944,185.9,1950-01-01,60,29,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-02,67,43,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-03,67,52,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-04,76,56,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-05,77,56,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-06,74,59,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-07,66,40,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-08,54,24,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-09,62,23,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-10,73,41,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-11,62,40,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-12,56,38,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-13,50,38,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-14,71,49,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-15,70,47,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-16,63,49,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-17,50,35,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-18,63,35,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-19,62,42,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-20,49,35,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-21,55,25,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-22,66,32,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-23,73,41,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-24,76,49,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-25,81,53,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-26,77,56,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-27,67,45,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-28,46,36,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-29,54,32,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-30,67,53,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-01-31,80,59,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-01,79,50,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-02,76,45,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-03,68,42,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-04,60,25,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-05,59,25,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-06,68,32,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-07,70,49,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-08,59,40,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-09,47,38,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-10,56,46,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-11,61,40,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-12,48,39,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-13,52,45,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-14,70,46,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-15,65,54,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-16,60,29,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-17,46,26,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-18,55,23,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-19,59,34,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-20,57,24,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-21,60,27,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-22,60,38,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-23,58,43,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-24,62,25,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-25,54,37,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-26,52,38,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-27,51,19,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-02-28,63,22,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-01,60,49,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-02,52,27,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-03,45,23,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-04,48,19,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-05,62,39,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-06,70,46,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-07,72,45,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-08,70,34,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-09,57,26,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-10,58,25,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-11,66,34,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-12,70,40,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-13,69,53,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-14,59,31,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-15,66,26,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-16,69,29,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-17,57,31,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-18,68,45,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-19,56,37,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-20,46,34,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-21,59,38,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-22,60,35,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-23,60,39,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-24,78,31,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-25,80,35,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-26,74,42,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-27,85,58,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-28,75,51,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-29,66,52,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-30,53,34,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-03-31,58,29,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-01,52,32,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-02,70,46,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-03,80,51,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-04,73,59,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-05,68,48,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-06,58,33,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-07,58,27,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-08,70,32,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-09,71,44,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-10,75,50,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-11,78,49,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-12,70,42,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-13,65,42,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-14,53,30,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-15,54,79,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-16,68,28,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-17,76,32,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-18,78,49,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-19,78,50,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-20,71,49,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-21,62,34,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-22,75,33,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-23,86,55,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-24,89,56,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-25,84,57,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-26,80,63,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-27,88,56,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-28,91,57,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-29,91,61,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-04-30,82,60,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-01,80,61,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-02,78,63,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-03,80,62,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-04,88,62,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-05,92,66,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-06,94,65,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-07,85,64,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-08,74,60,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-09,79,44,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-10,83,58,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-11,91,62,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-12,89,61,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-13,81,58,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-14,72,61,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-15,76,64,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-16,84,51,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-17,83,53,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-18,88,58,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-19,84,57,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-20,74,57,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-21,75,49,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-22,76,56,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-23,86,52,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-24,91,59,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-25,88,56,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-26,86,57,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-27,88,57,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-28,80,63,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-29,85,60,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-30,91,59,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-05-31,80,65,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-01,87,62,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-02,89,56,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-03,83,63,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-04,75,58,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-05,81,57,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-06,86,50,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-07,88,54,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-08,86,64,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-09,88,65,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-10,86,65,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-11,88,66,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-12,83,58,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-13,82,55,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-14,92,64,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-15,90,67,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-16,89,68,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-17,97,67,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-18,89,68,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-19,98,69,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-20,96,70,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-21,94,72,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-22,92,71,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-23,95,68,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-24,98,69,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-25,98,69,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-26,97,70,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-27,102,68,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-28,91,66,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-29,90,64,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-06-30,88,66,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-01,88,65,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-02,91,63,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-03,90,63,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-04,91,67,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-05,92,69,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-06,86,71,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-07,78,65,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-08,75,63,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-09,75,64,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-10,84,63,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-11,90,70,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-12,89,67,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-13,87,65,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-14,89,68,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-15,86,66,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-16,88,67,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-17,89,70,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-18,88,72,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-19,94,67,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-20,96,69,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-21,90,69,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-22,84,65,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-23,88,66,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-24,91,66,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-25,91,69,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-26,91,68,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-27,82,70,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-28,88,66,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-29,86,64,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-30,89,65,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-07-31,92,66,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-08-01,95,69,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-08-02,95,70,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-08-03,94,67,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-08-04,84,66,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-08-05,83,62,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-08-06,88,56,1950,"ALBEMARLE, NC US"
USC00310090,35.39993,-80.19944,185.9,1950-08-07,88,55,1950,"ALBEMARLE, NC US"
