,GEOID,county state,name,state,individual income,POPULATION SIZE,white,african american,age,age under 5,age 85 plus,age 18 plus,age 65 plus,travel time,household size,family size,one unit structure,two unit structure,mobile and other,individual income 25 plus,hs grad,college grad,total households,spanish speaking,indo european language,api language,non euro api,limited english,poverty,poverty 18,poverty 65,household income mean,per capita income,household income median,veterans,unemployment 20 64,uninsured,uninsured 6,uninsured 19,uninsured 65,computers,smartphones,broadband
81,2122,"Kenai Peninsula Borough, Alaska",Kenai Peninsula Borough, Alaska,39591,59843,79.1,0.6,41.5,5.7,1.6,77.8,19.3,NA,2.43,3.15,13.1,3.2,76.8,51687,94.3,29.4,23902,2.5,3.1,1.9,1.8,0.7,11.6,14,9.8,102341,42899,77722,10.4,5.7,11.7,10.1,9,0.4,79.2,89,86.9
82,2130,"Ketchikan Gateway Borough, Alaska",Ketchikan Gateway Borough, Alaska,43569,13870,63.5,0.4,40.8,4.7,1.1,79.2,17.3,NA,2.41,2.96,33.3,3.2,67.3,55306,94.9,27,5621,3.6,1.2,6.6,1.5,1.6,NA,NA,NA,112238,46608,89155,8.8,3.5,9.5,9.3,8.3,1.4,81,89.4,90.1
83,2150,"Kodiak Island Borough, Alaska",Kodiak Island Borough, Alaska,39478,12878,50.9,0.6,35.4,5.6,1.4,76.1,12.6,NA,2.69,3.25,23.3,4.9,60.7,40846,92.5,28.6,4608,4.8,4.3,16.9,1.9,6.8,NA,NA,NA,102245,40615,83716,11.4,5.2,10.2,4.1,5.4,6.8,82.5,94,91.8
84,2158,"Kusilvak Census Area, Alaska",Kusilvak Census Area, Alaska,16189,8277,3.2,0.9,23.6,13,0.2,58.2,6.4,NA,4.23,4.5,6.3,0.8,69.4,30915,81,5.8,1891,0.3,0.1,0.7,48.2,1,NA,NA,NA,63070,16657,48233,4.6,16.7,11.2,6.4,6.7,1.1,41.6,88.6,80.6
85,2164,"Lake and Peninsula Borough, Alaska",Lake and Peninsula Borough, Alaska,35156,1007,16.4,2.3,33.4,7.1,0.9,72.7,10,12.3,2.6,3.02,5.9,0,60.6,46806,91.1,18.4,322,0.3,1.2,0,18.3,0.9,NA,NA,NA,74678,45228,64000,4.3,10.2,31.4,27.4,19.7,3,61.8,87.6,74.2
86,2170,"Matanuska-Susitna Borough, Alaska",Matanuska-Susitna Borough, Alaska,40319,110677,78.3,1.3,36.6,6.4,0.9,74.1,13.3,34.8,2.73,3.21,14.3,2.5,76.6,57825,94.3,24.3,39682,3,3.1,2.2,1.1,0.7,10.3,12.6,8.1,111363,40945,90625,13.7,5.8,12.2,9.1,10.2,1.2,83.1,92.7,92.1
87,2180,"Nome Census Area, Alaska",Nome Census Area, Alaska,25647,9925,14.1,1,29.4,8.6,0.5,66.1,8.4,NA,3.35,3.87,16.5,0.8,63.4,49517,88.6,17.5,2786,1.4,2.1,3.4,36.3,1.2,NA,NA,NA,98246,30047,76643,5.5,15.7,15,8.7,8.9,3.6,59.4,93.1,83.5
88,2185,"North Slope Borough, Alaska",North Slope Borough, Alaska,61241,10891,31.6,2.6,35.2,5.8,0.3,75.1,7.9,13.6,3.31,3.77,23.4,0.4,49.5,76090,90.2,14.9,2205,4.1,1.4,9.1,51,6.8,NA,NA,NA,110508,60295,86313,4.4,6.7,14.3,5.7,15.3,1,53.3,88.5,70.7
89,2188,"Northwest Arctic Borough, Alaska",Northwest Arctic Borough, Alaska,24181,7611,10.4,0.6,28.3,10.4,0.7,62.4,8.4,NA,3.91,4.45,21.6,1.4,60.5,46250,85.9,12.4,1817,1,0.4,1.7,41.3,0.3,NA,NA,NA,100502,28467,81298,5.4,16.2,18.8,18.9,16.1,3.5,58.9,93.6,88.3
90,2195,"Petersburg Borough, Alaska",Petersburg Borough, Alaska,34478,3394,61.7,1.5,45.7,4.5,1.3,80.8,22,NA,2.42,2.96,14.6,10.9,71,39788,90.6,27.5,1319,4.7,3.6,13,0.7,3.6,NA,NA,NA,98129,42380,77026,6.5,4.1,10.9,9.9,6.6,0.8,78.3,87.8,86.7
91,2198,"Prince of Wales-Hyder Census Area, Alaska",Prince of Wales-Hyder Census Area, Alaska,30546,5730,44.5,0.4,43.7,5.2,1.1,78.6,20.3,NA,2.38,3.01,11.8,22.3,71.6,39659,92.5,17,2348,1.7,1.1,1.5,3.7,0,NA,NA,NA,80149,35162,59079,8.7,8.5,18.2,10.5,14.6,1.7,62.6,81.6,77.5
92,2220,"Sitka City and Borough, Alaska",Sitka City and Borough, Alaska,46690,8393,61.5,0.4,39.6,4.6,2.1,80.4,17.3,12.3,2.3,2.79,33.1,7.7,61.7,51176,95.6,34.4,3503,4.7,1.9,4.3,1.9,1.4,NA,NA,NA,107564,45532,101207,7.9,6.1,11.6,18.5,9.4,0.9,83.9,89.9,89.7
93,2230,"Skagway Municipality, Alaska",Skagway Municipality, Alaska,42228,1308,70.2,2.2,42.5,5,0.7,86.5,17.8,NA,2.37,3.37,25.3,7.1,65.6,53229,93.7,27.7,451,2,8,3.3,0,2.9,NA,NA,NA,98060,53798,78594,4.4,8.6,8.9,5.5,8.6,0,83.4,78.5,89.6
94,2240,"Southeast Fairbanks Census Area, Alaska",Southeast Fairbanks Census Area, Alaska,33138,6936,76.1,0.9,37.9,7.2,1.6,74.8,15.8,15.3,2.79,3.51,3.4,3.5,75.9,47330,93,19.6,2311,2.3,7.4,1.3,5.8,1,NA,NA,NA,91780,38918,74223,14.3,6.7,16.6,15.1,11.1,2.5,72.6,86,79.1
95,2275,"Wrangell City and Borough, Alaska",Wrangell City and Borough, Alaska,35429,2106,55.1,0.1,44.3,6.5,1,79.4,23.9,7.3,2.25,3.04,23.9,11.5,56.6,47466,90.2,18.9,912,1.6,0.4,3.1,1.1,0,NA,NA,NA,81433,37017,64545,11.7,4,17.2,20.8,15.6,1,73.2,83.4,88.8
96,2282,"Yakutat City and Borough, Alaska",Yakutat City and Borough, Alaska,46964,506,24.7,5.5,53.2,5.7,2,87,27.7,5.8,1.91,2.12,19.3,3.9,60.9,50000,92.2,14.8,207,4.3,0,9.2,3.9,0,NA,NA,NA,92687,50644,80625,18.2,1.7,15.6,6.5,14.7,3.6,62.3,89.4,82.1
97,2290,"Yukon-Koyukuk Census Area, Alaska",Yukon-Koyukuk Census Area, Alaska,30752,5271,22.7,1.3,37.3,6.8,1.1,73.5,16.5,NA,2.07,2.62,4.2,0.3,70.7,35739,86.6,12.8,2317,1.6,0.7,0.1,16.3,1.9,NA,NA,NA,65009,32096,52642,9.8,6.8,22.9,8.1,15.7,5,48.9,77.3,53.3
98,4001,"Apache County, Arizona",Apache County, Arizona,27993,65680,20.2,1,36.2,6,1.3,73.7,16.2,28.1,3.14,4.03,6.8,22.5,79.1,38898,84.9,15.3,20439,3.8,0.6,0.7,64.2,13.7,31.2,40.3,21.8,57306,20100,40338,5.3,10,20.4,17.6,17.7,2,50.7,62.5,53.3
99,4003,"Cochise County, Arizona",Cochise County, Arizona,32735,125458,66.8,3.8,42.9,5.2,2.1,79.1,24.2,NA,2.37,3.04,11.2,17.7,70.5,41674,89.2,27.7,50476,24.5,2.9,2.6,0.2,4.7,15.5,21,13,77541,32708,58970,18.2,7.3,8,4.6,8.4,0.6,78.4,85.9,86.1
100,4005,"Coconino County, Arizona",Coconino County, Arizona,33271,144643,57,1.5,32.4,4.9,0.8,80.2,14,NA,2.45,3.06,25.2,13.6,58.8,47118,92,39.6,53642,7.9,1.5,1.5,16.9,2.5,17.7,18.7,13.7,95848,35810,69748,5.7,5.6,10.9,8.8,8.8,0.6,80.6,91.9,83.1
101,4007,"Gila County, Arizona",Gila County, Arizona,32450,53610,67.7,0.6,51.4,4.4,3.3,81,30.4,NA,2.25,2.78,6.7,23,77.2,40023,89.6,18.8,23253,9.3,1.4,0.5,7.2,0.9,17.8,27.4,10.4,75671,32645,59089,11.3,7.1,10,13.1,12.9,0.3,68.6,83.8,80.7
102,4009,"Graham County, Arizona",Graham County, Arizona,30687,38860,66.2,1.3,34.4,6.5,1.4,73.5,14.3,NA,2.87,3.31,6.4,18.7,73.5,40832,84.2,14.6,12460,18.1,0.6,1.3,7.6,0.8,17.7,19.7,14.8,80094,26094,67326,5.8,6.1,8.8,5.7,5.8,0.1,70,87.2,84.1
103,4011,"Greenlee County, Arizona",Greenlee County, Arizona,40386,9452,64.7,1.5,36.1,7.5,0.9,72.9,14,NA,2.72,3.57,6.3,22.6,55.8,56928,88.1,20.4,3444,24.9,0,2.3,1.5,1,NA,NA,NA,84558,32028,75239,7.5,2.1,2.6,0,1,0,62.3,91.6,86.9
104,4012,"La Paz County, Arizona",La Paz County, Arizona,29476,16605,61.3,0.4,59.7,4.2,4.6,84.3,42.2,NA,1.85,2.21,4.2,51.1,70.4,38716,82.5,13.9,8887,16.9,2.9,0.6,2.7,6.2,NA,NA,NA,68092,33413,49506,16,12.2,12.9,29.3,21.8,0.4,65.1,82.7,75.7
105,4013,"Maricopa County, Arizona",Maricopa County, Arizona,43165,4491987,63,5.8,37.5,5.7,1.8,77.2,16,26.1,2.61,3.18,24.2,4.3,65,52654,89.5,35.9,1697342,19,3.4,3.2,1.6,3.2,11.3,15.1,9.3,115162,44210,85518,6.9,4.2,10.7,7.2,8.4,1.1,85.4,92.8,92.1
106,4015,"Mohave County, Arizona",Mohave County, Arizona,30293,217420,81.5,1.2,53.2,4.1,2.7,83.7,31.9,NA,2.2,2.7,10.8,22.5,73.6,38017,88.2,14.9,96899,7.9,1.3,0.8,0.7,1.3,16.8,26.6,10.7,76121,34178,55799,12.6,6.4,9.7,4.1,8.9,0.3,75.4,85.6,86.7
107,4017,"Navajo County, Arizona",Navajo County, Arizona,28679,107744,45.4,1.2,39.4,6.1,1.4,74.4,19.6,NA,2.68,3.23,7.9,18.4,72.7,38318,86,17.6,39171,6.4,1.4,0.6,34.8,6.4,24.7,30.7,16.2,67131,24347,52752,7.7,8.4,15.3,16.5,16.2,1.5,63.3,80.7,71.3
108,4019,"Pima County, Arizona",Pima County, Arizona,35975,1049947,63.2,3.6,39.7,5,2.4,80.1,21.2,24.4,2.37,3.01,22.3,9.5,64.8,44893,89.9,35.9,430965,22.8,2.6,2.3,1.3,3.4,14.4,18.7,8.9,92561,38564,67929,9.6,5.2,8.9,5.5,7,0.6,81.7,90.8,90.9
109,4021,"Pinal County, Arizona",Pinal County, Arizona,37997,449219,66,5,40.3,5.3,1.8,78.3,21.3,NA,2.74,3.18,5.1,14.7,80.5,47542,89.1,22.2,157193,17.2,1.6,1.6,1.5,1.7,10.9,14.3,8.6,97007,35245,77588,10.1,5.7,10.1,8.1,10.2,0.7,83.5,91.8,91.7
110,4023,"Santa Cruz County, Arizona",Santa Cruz County, Arizona,30464,48209,42.1,0.2,37.9,6.4,1.7,73.9,18.9,24.3,2.85,3.45,14.9,5.8,68.4,38809,77.7,24.1,16816,77.8,0.6,0.2,0,24.5,20.2,27.1,16.2,70629,25634,53614,4.6,9.5,14.5,10.3,9.5,0.7,69,85.8,84.3
111,4025,"Yavapai County, Arizona",Yavapai County, Arizona,35423,241656,82.7,0.6,55,3.8,3,84.4,33.5,NA,2.18,2.66,12.2,17.4,73.5,41421,92.5,29.6,108900,8.4,2,1,0.4,1.6,12.6,17.8,9.7,88175,39890,66106,12.2,4.1,10.7,10,10.5,0.4,82.2,87.4,90.4
112,4027,"Yuma County, Arizona",Yuma County, Arizona,30947,207685,48.4,1.7,35.8,6.8,2.3,75.1,20.3,NA,2.6,3.07,12.1,23.5,70,39931,76.6,16.7,76903,51.5,1.3,1.3,0.5,10.7,16.5,22.5,14,77603,28918,60417,9.5,7.6,14.7,7.5,11.8,0.8,70.3,87.2,86.5
113,5001,"Arkansas County, Arkansas",Arkansas County, Arkansas,34133,16773,70.4,25.7,41,6.1,2.2,76.8,19.9,NA,2.51,3.12,12.4,12.7,67.5,42587,87.5,15.3,6587,1.4,0.4,0.2,0.1,0.9,NA,NA,NA,73981,30130,60831,5.1,6.2,6.7,1.8,5.9,0,58.1,84.3,81
114,5003,"Ashley County, Arkansas",Ashley County, Arkansas,25863,18722,70,24.6,42.7,6.1,3.3,77.3,21.3,NA,2.58,3.46,10.3,20.2,72.1,37445,87.8,12.2,7199,3.8,0.3,0.2,0,1.8,NA,NA,NA,60457,24754,44481,5.1,5.5,8.6,0,1.5,0.8,55.6,80.6,79.7
115,5005,"Baxter County, Arkansas",Baxter County, Arkansas,28575,42150,92.9,0.4,51.9,4.2,3.8,82.3,31.1,18,2.16,2.71,9.3,11.7,75,34322,89.4,18.7,19289,2.6,1.6,0.7,0,0.4,14.5,20.7,8,68034,30900,48427,12.4,5.2,7.2,1.5,2.5,0.1,71.9,80.7,85.5
116,5007,"Benton County, Arkansas",Benton County, Arkansas,42633,294541,66,1.8,35.8,6.7,1.5,74.3,13.6,21.1,2.71,3.17,15.3,3.6,67.2,53778,90.6,36.6,107667,10.5,1.9,2.7,0.3,2.9,7.6,10.1,8,121779,45335,89879,6.5,2.7,9.8,7.2,6.8,0.6,82.5,93.9,93
117,5009,"Boone County, Arkansas",Boone County, Arkansas,30308,37896,94.3,0.3,41.3,5.4,2.5,77.2,21,NA,2.46,3.06,11.5,8.4,70.3,36749,90.7,16.3,15232,2,1.4,0.5,0.1,0.3,NA,NA,NA,70513,29583,54195,8.3,3.8,7.9,1.6,3.3,0.2,70.5,87.5,87.8
118,5011,"Bradley County, Arkansas",Bradley County, Arkansas,29141,10354,58.3,26.4,38.5,6,2.5,75.2,18.5,NA,2.82,3.87,12.2,16.1,66.9,42245,87.3,15.8,3600,8.3,0.2,0,0,0.4,NA,NA,NA,62232,25607,39565,5.4,4.8,12,1.9,8.1,1,51.1,82,77.6
119,5013,"Calhoun County, Arkansas",Calhoun County, Arkansas,28898,4717,79,12.3,44.8,3.6,2.7,81.7,21.7,NA,2.85,3.52,1.6,29.1,86.4,40122,86.7,18.1,1584,6.3,2,0.3,0,0.9,NA,NA,NA,73162,26261,63654,4.6,7.2,9.5,2.2,17.8,0,56.8,86.4,80.3
120,5015,"Carroll County, Arkansas",Carroll County, Arkansas,29694,28526,73.2,0.2,44.7,5.2,2.1,77.9,23.3,NA,2.54,3.1,7.4,11.2,77.7,35459,84,21.1,11106,7.1,1.4,1.2,0,2.9,NA,NA,NA,72185,29107,55187,10.4,3.1,13.4,11.6,10.8,1,70.7,84.2,85.7
121,5017,"Chicot County, Arkansas",Chicot County, Arkansas,25679,9997,41,53.4,42.9,6,3,77.8,21.7,NA,2.36,3.11,7.9,16.5,67.4,37313,81.6,17.2,3919,3.9,1.2,0.1,0,1.1,NA,NA,NA,59697,24003,39683,4.4,8.8,10.5,1.2,0.3,0,54.8,83,77.6
122,5019,"Clark County, Arkansas",Clark County, Arkansas,24582,21378,69.6,23.7,31.9,5,1.3,80.3,16.2,20.3,2.3,2.95,20.9,13.7,61.5,39003,90,25.5,8147,3.2,1.3,0.1,0,0.7,NA,NA,NA,67510,26153,50985,4.7,3.5,8.7,5.7,5.2,0,67.3,85.8,80.6
123,5021,"Clay County, Arkansas",Clay County, Arkansas,27947,14399,94,0.1,42.6,5.6,2.6,78.4,21.8,NA,2.34,2.81,7.3,9.6,71.5,36643,86.6,15.6,6116,0.5,0.3,0,0,0,NA,NA,NA,63441,27614,48500,8,5.8,8.9,4.1,4.2,0,59,83.3,78.7
124,5023,"Cleburne County, Arkansas",Cleburne County, Arkansas,29595,25048,94.4,0.4,49.5,4.3,3.1,81.1,27.3,29.7,2.37,2.94,5.9,16.8,78.5,37543,88.3,18.3,10458,2.4,0.4,0,0.2,0.1,NA,NA,NA,74855,32380,55979,11.1,6.9,7.2,8,6,0.1,66.4,84.6,82.8
125,5025,"Cleveland County, Arkansas",Cleveland County, Arkansas,29524,7491,83.9,13.1,43.7,4,3.4,79,20.9,NA,2.65,3.27,2.5,23.1,79.2,46998,91.6,16.2,2793,1.3,0.9,0,0,0,NA,NA,NA,69803,27496,50509,6.1,2.5,4.9,0,1.2,0,58.5,84.2,79.1
126,5027,"Columbia County, Arkansas",Columbia County, Arkansas,25823,22527,61.2,34.9,34.5,6.2,2.7,78.5,17.3,21.9,2.45,3.08,14,14.8,69.1,35447,88.5,20.4,8361,3.1,0.6,0.1,0,1.2,NA,NA,NA,66389,25947,47363,5.4,2.6,6.6,5.9,3,0.1,53.8,81.9,78.8
127,5029,"Conway County, Arkansas",Conway County, Arkansas,27667,20872,82,11.1,42.6,5.5,1.9,77.4,19.6,NA,2.49,3,8.2,19.7,71.5,40164,90.1,18.2,8303,3,0.1,0.7,0,0.5,NA,NA,NA,69207,28521,51212,8.6,7.2,6.4,2.7,2.6,0.1,62.7,85,79.6
128,5031,"Craighead County, Arkansas",Craighead County, Arkansas,32325,112097,73.2,16.8,34.5,6.8,1.6,74.7,13.7,19.7,2.51,3.05,24.7,4.2,59.2,42155,90.3,27.8,43357,4.7,0.9,0.6,0.3,1.3,19.1,28.3,9.6,82653,32319,57615,6.2,5.6,8.4,1.1,4.9,0.6,73.5,91.1,87.4
129,5033,"Crawford County, Arkansas",Crawford County, Arkansas,31052,60792,82.9,1.2,39.1,6,1.6,75.9,17.5,23.5,2.61,3.03,12.7,10,74.2,41048,86.6,19.3,22994,6.7,0.9,0.7,0.2,1,16.8,27,9.4,75580,28935,60362,9.8,5,8.4,6.3,6.2,0.1,68.1,87.6,85.2
130,5035,"Crittenden County, Arkansas",Crittenden County, Arkansas,29968,47609,40.4,50.4,36,7.3,1.2,72.7,14.8,22,2.56,3.18,20.7,5.8,56.6,41749,85.3,17.2,18338,1.9,0.4,0.5,0.2,0.8,20.7,30.8,14.9,72770,28221,54271,5.6,8.8,8,3.6,2.9,0.5,58.5,86,84.1
131,5037,"Cross County, Arkansas",Cross County, Arkansas,27731,16681,72,18.4,40.6,6.3,1.3,75.7,18.6,25.5,2.53,3.01,9.1,17.8,66.1,38022,83.4,14.8,6524,1.2,0.2,0,1.1,0,NA,NA,NA,69861,28569,47012,6.9,8.7,7.5,4,3.6,0,58.9,83.1,81.6
132,5039,"Dallas County, Arkansas",Dallas County, Arkansas,29742,6351,52.9,43.8,44.5,5,4.3,79.6,25,NA,2.49,3.24,9.4,16.9,71.2,40028,89,11.1,2425,1.4,0,0.1,0,0,NA,NA,NA,60225,27474,44694,7.2,8.3,4.7,0,1.4,0,46.8,72.6,72
133,5041,"Desha County, Arkansas",Desha County, Arkansas,24109,11041,44.9,48.6,41.2,6.7,1.9,74.7,19.6,18.3,2.3,2.8,13.6,9.7,60.5,35216,77.9,13,4750,4.9,0,0,0,2.1,NA,NA,NA,52920,22848,36064,5.4,4.3,8.5,10.3,4.2,0,50.8,84.2,74.3
134,5043,"Drew County, Arkansas",Drew County, Arkansas,26310,17143,65.7,26.7,37.7,5.9,1.1,77.8,17.9,19.3,2.34,3.07,18.3,20.8,63.9,39475,87.1,23.3,7004,3.5,0.7,0.3,0.5,0,NA,NA,NA,63455,26563,41071,6.2,3.5,7.1,3.5,3.3,0,61.7,85,79.3
135,5045,"Faulkner County, Arkansas",Faulkner County, Arkansas,35046,126001,79.9,11.9,34,5.9,1.2,77.2,13.4,NA,2.47,2.98,21,9.7,61.6,47432,93.7,33.2,48866,4,1.1,0.9,0.2,0.9,15,14.9,13,85913,33465,65071,6.2,2.8,7.5,2.2,4,0.2,82,93.1,92.7
136,5047,"Franklin County, Arkansas",Franklin County, Arkansas,28937,17220,86.3,0.2,42.4,5.4,2.8,77.4,20.3,24.2,2.45,3.02,7.8,13.4,74,40928,87.1,13.2,6878,1.1,0.9,0.7,0.5,0.2,NA,NA,NA,65796,27137,51919,10.5,3.8,8.3,2.7,2.7,0.9,62.8,83.8,76.5
137,5049,"Fulton County, Arkansas",Fulton County, Arkansas,23763,12239,92.9,0.2,48.6,4.8,2.2,79.6,25.9,27.8,2.51,3.26,3.8,21.8,84.7,31762,87.7,15.7,4808,0.6,0,0.3,0,0.2,NA,NA,NA,54372,23128,38941,8.8,3.6,11.4,21.1,19.6,0.4,68.8,72.7,69.1
138,5051,"Garland County, Arkansas",Garland County, Arkansas,30571,100062,83.6,7.8,45.3,5.2,2.4,80,24.3,21.9,2.25,2.77,16,13.3,69.2,36774,90.9,26.2,43762,5,1.9,1,0,1.2,16.5,22.4,11.6,74518,32793,55409,9.8,5.6,9.5,4.4,5.6,0.3,71.4,86.7,83.2
139,5053,"Grant County, Arkansas",Grant County, Arkansas,35121,18111,91.8,2.6,40.2,5.3,1.8,78.6,18.1,31.1,2.58,3.18,4.9,22.7,79.5,48859,91.1,20.9,6955,1.4,0.2,0,0.1,0.2,NA,NA,NA,91164,36832,72512,7.7,3.8,6.7,5.5,2.2,0,69.7,87.1,85.5
140,5055,"Greene County, Arkansas",Greene County, Arkansas,29964,46182,90.2,2.2,37.8,6.3,1.6,75.8,16.2,NA,2.53,3.05,15.5,11.6,65.1,40065,87.4,16.5,17926,1.4,0.3,0.6,0.2,0.1,17,23.1,14.6,69475,27650,56793,8.3,7,9,3.2,5.4,0.6,67.4,88.8,85.5
141,5057,"Hempstead County, Arkansas",Hempstead County, Arkansas,28568,19778,55.5,29.7,41.1,6.5,1.2,74.5,18.7,23.5,2.61,3.38,8.4,20.9,69.6,38745,83.4,14.6,7454,7.3,0.1,0.5,0,0.9,NA,NA,NA,66635,26620,47654,6,4.1,10.1,2.2,5.9,1.3,50.4,81.6,76.2
142,5059,"Hot Spring County, Arkansas",Hot Spring County, Arkansas,29060,33142,82.8,11.5,43,4.7,1.6,80.4,19.7,28.3,2.55,3.1,6.6,20.3,77.4,38078,89.4,15.8,12101,4.3,0.5,0.6,0,0.1,NA,NA,NA,67204,26304,52644,8.3,3.8,8,5.3,6.1,1.5,65.1,84.1,77.6
143,5061,"Howard County, Arkansas",Howard County, Arkansas,28592,12701,64.4,20.8,39.4,6.9,1.9,74.1,18.3,NA,2.42,3.03,6.7,20.2,71.2,35596,89.4,16.7,5169,8.1,1.4,0.5,0,1.4,NA,NA,NA,62736,25639,44492,5.8,7.2,11.7,5.5,10.9,0,56.8,82.5,77.1
144,5063,"Independence County, Arkansas",Independence County, Arkansas,29085,38120,84.9,1.6,39,6.1,2.2,75.8,17.5,NA,2.56,3.1,9.5,21.1,67.6,38858,87.5,16.9,14515,6,0.2,0.9,0,0.5,19.6,29,10.1,77283,30007,56009,7.2,4.7,10.3,5.9,6,0.3,64.7,85.9,74.7
145,5065,"Izard County, Arkansas",Izard County, Arkansas,24211,13866,87.8,1.6,47.5,4.2,2.8,82.3,25,NA,2.53,3.36,5.8,11.9,74.7,34352,84.8,18.7,5027,2,0.8,0.7,0.2,0,NA,NA,NA,61320,24443,47728,10.1,6.9,6.6,0.5,2.6,0.4,68.3,79.3,70.6
146,5067,"Jackson County, Arkansas",Jackson County, Arkansas,23240,16775,75.7,14.7,40.4,5,1.8,80.4,17.9,21.3,2.37,3.01,11.9,9.5,65.3,32610,83.8,13.3,6094,0.7,0.7,0,0.2,0,NA,NA,NA,60764,24194,41215,5.6,10.6,8.9,7.4,3.8,0.6,52.9,82.2,77.3
147,5069,"Jefferson County, Arkansas",Jefferson County, Arkansas,27964,65780,37.6,56.3,39.5,5.9,1.5,78.4,18.1,NA,2.47,3.16,15.8,11.6,63.2,36275,88.6,20.6,24334,2.7,0.5,0.2,0.2,0.4,20.6,28.9,13.3,66118,25317,48552,6.6,6.9,5.5,3.2,3.3,0.3,58.5,85.1,78.5
148,5071,"Johnson County, Arkansas",Johnson County, Arkansas,26472,25932,84.3,1.7,39.4,6.6,1.7,75.5,16.8,19.4,2.5,3.1,12.3,9.8,71.7,34943,83.9,18.1,10047,9.8,1,1.2,0,2.7,NA,NA,NA,61307,24865,44808,8,4.3,7.8,1.3,3.2,0,62.4,78.9,70.2
149,5073,"Lafayette County, Arkansas",Lafayette County, Arkansas,24565,6211,57.7,35.8,48.5,3.6,2.4,81.5,25.4,NA,2.38,3.04,4.3,25.8,77.2,36815,81.6,9.2,2564,0.9,0,0.6,0,0.2,NA,NA,NA,51942,22393,37237,8.6,9.2,8.6,6.9,7.1,0.5,53.2,77.2,67
150,5075,"Lawrence County, Arkansas",Lawrence County, Arkansas,24964,16265,92.7,1,39.8,5.8,2.9,77.5,18.9,26.8,2.43,2.98,10.1,10.3,68.2,37409,82.4,14,6437,1.5,0.6,0.3,0,0.1,NA,NA,NA,63906,26104,44164,6.5,6,9.3,8.2,5.5,0.3,63.8,84.6,82.2
151,5077,"Lee County, Arkansas",Lee County, Arkansas,21673,8511,40,54.7,41.9,6.3,3,80.7,20,NA,2.64,3.45,14.9,8.4,61.2,38903,82.6,6.9,2641,0.8,0.2,0,0,0,NA,NA,NA,60647,21687,36860,4.5,18.2,6.5,5.6,2.2,0.3,50.3,73.1,80.8
152,5079,"Lincoln County, Arkansas",Lincoln County, Arkansas,28902,12966,62.1,28.6,40.1,4.4,1.2,84.1,15,NA,2.43,2.97,3.2,31.6,78.4,42782,83.3,10.9,3518,7.6,0.5,0.2,0,0.5,NA,NA,NA,67605,18302,51667,6.2,2.7,7.9,17.2,7.6,0,55.5,78.3,62.7
153,5081,"Little River County, Arkansas",Little River County, Arkansas,29252,11959,72.9,19.6,42.2,5.9,1.9,77.7,21.2,29.4,2.46,3.08,4.9,13.1,80,40732,91,17.4,4790,1.6,0.6,0,0,0.6,NA,NA,NA,69554,28791,52241,6.6,9.5,5.6,7.9,3.8,0,65,88.5,78.7
154,5083,"Logan County, Arkansas",Logan County, Arkansas,28738,21240,89.3,1.7,43.8,5.9,2,78.6,20.2,NA,2.44,2.97,6.4,9.9,76.7,36881,89.3,15.5,8484,3.4,1.4,1,0,0.6,NA,NA,NA,72784,29471,54237,7.2,6.1,7.7,1.8,6.3,0,67.8,85.1,78.8
155,5085,"Lonoke County, Arkansas",Lonoke County, Arkansas,37883,74747,85.7,5.5,37.3,6.1,1.6,75,14.4,NA,2.66,3.16,8.3,13.4,74.4,48627,90.2,21,27817,3.8,0.9,1.2,0.5,0.7,11.1,16,8.7,88961,34081,71449,11.7,4.2,6.7,4,4.5,0.1,75.2,90.6,88.3
156,5087,"Madison County, Arkansas",Madison County, Arkansas,28439,17032,74.5,0.2,41.2,5.7,1.5,76.6,19.3,NA,2.65,3.08,3.3,20,79,36455,85.8,12.8,6381,3.6,0.3,1,0,1.1,NA,NA,NA,73885,28869,53888,7.8,4.4,12.5,4.5,8.5,0.2,70.4,88,88.7
157,5089,"Marion County, Arkansas",Marion County, Arkansas,25360,17076,94,0.2,51.9,4.2,2.2,81.4,29.1,NA,2.32,2.77,3.8,17.4,83.5,33955,86.3,15.4,7296,2,2.6,0.4,0.1,0.4,NA,NA,NA,61967,26461,46953,13.3,6.2,7.2,1.7,2.3,0.1,70.7,84.2,86.3
158,5091,"Miller County, Arkansas",Miller County, Arkansas,29315,42588,67.5,25.7,39,6,1.2,76.4,16.8,20.7,2.53,3.23,15.7,10.6,65.3,43932,86.9,16,16311,2,0.2,0.3,0.1,0.3,21,24.9,17.7,68756,28025,49983,7.4,6.1,11.3,9.3,7.6,0.9,61.6,87.1,82
159,5093,"Mississippi County, Arkansas",Mississippi County, Arkansas,29775,39749,57.5,34.8,36.9,7,1.5,73.9,15.2,NA,2.53,3.15,21.1,6.3,59.4,37329,85.6,14.2,15381,3.6,0.4,0.5,0,0.8,21,27.4,13.9,76088,30350,53428,6,7.5,9.5,6.9,5.9,0.4,59.2,82.5,82.7
160,5095,"Monroe County, Arkansas",Monroe County, Arkansas,27667,6681,53.4,40.2,45.5,6.2,3.9,76.9,23.3,NA,2.34,3.34,14.5,15.1,65.7,39141,83.4,15.6,2819,0.2,0.5,0.9,0,0.1,NA,NA,NA,57347,25956,43955,8.3,10.4,7,12.9,4.1,0,53.1,76,75.5
